entity,account,metric,scope,measure_type,site,period_id,period_number,period_end,numeric_value,raw_value,value_unit,sheet
wh,Man KPI's,Total Labour Cost per Hr - PW,cur_vs_last_ytd,cur_year,pw,202505,5,2025-08-16,18.09,£18.09,currency,P5_WH-PW
wh,Man KPI's,Total Labour Cost per Hr - PW,cur_vs_last_ytd,last_year,pw,202505,5,2025-08-16,16.65,£16.65,currency,P5_WH-PW
wh,Man KPI's,NP/(LS) per pal - PW,period,actual,pw,202505,5,2025-08-16,-2.83,-£2.83,currency,P5_WH-PW
wh,Man KPI's,NP/(LS) per pal - PW,period,budget,pw,202505,5,2025-08-16,-4.7,-£4.70,currency,P5_WH-PW
wh,Man KPI's,NP/(LS) per pal - PW,cur_vs_last_ytd,cur_year,pw,202505,5,2025-08-16,-3.98,-£3.98,currency,P5_WH-PW
wh,Man KPI's,NP/(LS) per pal - PW,cur_vs_last_ytd,last_year,pw,202505,5,2025-08-16,-4.19,-£4.19,currency,P5_WH-PW
wh,Energy KPI's,Energy Consumption (kwh),period,actual,pw,202505,5,2025-08-16,0.0,0,number,P5_WH-PW
wh,Energy KPI's,Energy Consumption (kwh),period,budget,pw,202505,5,2025-08-16,132843.0,"132,843",number,P5_WH-PW
wh,Energy KPI's,Energy Consumption (kwh),cur_vs_last_ytd,cur_year,pw,202505,5,2025-08-16,527400.0,"527,400",number,P5_WH-PW
wh,Energy KPI's,Energy Consumption (kwh),cur_vs_last_ytd,last_year,pw,202505,5,2025-08-16,666095.0,"666,095",number,P5_WH-PW
wh,Energy KPI's,P/kwh,period,actual,pw,202505,5,2025-08-16,0.0,#DIV/0!,number,P5_WH-PW
wh,Energy KPI's,P/kwh,period,budget,pw,202505,5,2025-08-16,0.23,£0.230,currency,P5_WH-PW
wh,Energy KPI's,P/kwh,cur_vs_last_ytd,cur_year,pw,202505,5,2025-08-16,0.311,£0.311,currency,P5_WH-PW
wh,Energy KPI's,P/kwh,cur_vs_last_ytd,last_year,pw,202505,5,2025-08-16,0.249,£0.249,currency,P5_WH-PW
wh,Energy KPI's,Cost per Pal (Arrival),period,actual,pw,202505,5,2025-08-16,3.644,£3.644,currency,P5_WH-PW
wh,Energy KPI's,Cost per Pal (Arrival),period,budget,pw,202505,5,2025-08-16,3.542,£3.542,currency,P5_WH-PW
wh,Energy KPI's,Cost per Pal (Arrival),cur_vs_last_ytd,cur_year,pw,202505,5,2025-08-16,3.389,£3.389,currency,P5_WH-PW
wh,Energy KPI's,Cost per Pal (Arrival),cur_vs_last_ytd,last_year,pw,202505,5,2025-08-16,3.62,£3.620,currency,P5_WH-PW
acc_hr,Invoices,Invoices (Sales/Purchase),period,actual,,202506,6,2025-09-13,2203.0,"2,203",currency,P6_ACC:HR
acc_hr,Invoices,Invoices (Sales/Purchase),period,budget,,202506,6,2025-09-13,2200.0,"2,200",currency,P6_ACC:HR
acc_hr,Invoices,Invoices (Sales/Purchase),cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,13923.0,"13,923",currency,P6_ACC:HR
acc_hr,Invoices,Invoices (Sales/Purchase),cur_vs_last_ytd,last_year,,202506,6,2025-09-13,14204.0,"14,204",currency,P6_ACC:HR
acc_hr,Invoices,Credit Notes,period,actual,,202506,6,2025-09-13,0.0,0,number,P6_ACC:HR
acc_hr,Invoices,Credit Notes,period,budget,,202506,6,2025-09-13,0.0,0,number,P6_ACC:HR
acc_hr,Invoices,Credit Notes,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,0.0,0,number,P6_ACC:HR
acc_hr,Invoices,Credit Notes,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,0.0,0,number,P6_ACC:HR
acc_hr,Invoices,Total,period,actual,,202506,6,2025-09-13,2203.0,"2,203",number,P6_ACC:HR
acc_hr,Invoices,Total,period,budget,,202506,6,2025-09-13,2200.0,"2,200",number,P6_ACC:HR
acc_hr,Invoices,Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,13923.0,"13,923",number,P6_ACC:HR
acc_hr,Invoices,Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,14204.0,"14,204",number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Debtors,period,actual,,202506,6,2025-09-13,52.0,52,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Debtors,period,budget,,202506,6,2025-09-13,38.0,38,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Debtors,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,59.0,59,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Debtors,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,46.0,46,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Creditors,period,actual,,202506,6,2025-09-13,44.0,44,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Creditors,period,budget,,202506,6,2025-09-13,40.0,40,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Creditors,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,49.0,49,number,P6_ACC:HR
acc_hr,Liquidity Days,Days - Creditors,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,35.0,35,number,P6_ACC:HR
acc_hr,Liquidity Days,Variance,period,actual,,202506,6,2025-09-13,-8.0,-8,number,P6_ACC:HR
acc_hr,Liquidity Days,Variance,period,budget,,202506,6,2025-09-13,2.0,2,number,P6_ACC:HR
acc_hr,Liquidity Days,Variance,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,-10.0,-10,number,P6_ACC:HR
acc_hr,Liquidity Days,Variance,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,-11.0,-11,number,P6_ACC:HR
acc_hr,Head Count,AC Indirect - OD/Finance,period,actual,,202506,6,2025-09-13,6.0,6,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - OD/Finance,period,budget,,202506,6,2025-09-13,6.0,6,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - OD/Finance,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,7.0,7,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - OD/Finance,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,7.0,7,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - PA/HR/Recruit,period,actual,,202506,6,2025-09-13,3.0,3,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - PA/HR/Recruit,period,budget,,202506,6,2025-09-13,3.0,3,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - PA/HR/Recruit,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,3.0,3,headcount,P6_ACC:HR
acc_hr,Head Count,AC Indirect - PA/HR/Recruit,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,3.0,3,headcount,P6_ACC:HR
acc_hr,Head Count,Total,period,actual,,202506,6,2025-09-13,9.0,9,headcount,P6_ACC:HR
acc_hr,Head Count,Total,period,budget,,202506,6,2025-09-13,9.0,9,headcount,P6_ACC:HR
acc_hr,Head Count,Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,10.0,10,headcount,P6_ACC:HR
acc_hr,Head Count,Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,10.0,10,headcount,P6_ACC:HR
acc_hr,Hours,AC Indirect - OD/Finance,period,actual,,202506,6,2025-09-13,944.0,944,hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - OD/Finance,period,budget,,202506,6,2025-09-13,924.0,924,hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - OD/Finance,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,5966.0,"5,966",hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - OD/Finance,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,6502.0,"6,502",hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - PA/HR/Recruit,period,actual,,202506,6,2025-09-13,303.0,303,hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - PA/HR/Recruit,period,budget,,202506,6,2025-09-13,427.0,427,hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - PA/HR/Recruit,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,2156.0,"2,156",hours,P6_ACC:HR
acc_hr,Hours,AC Indirect - PA/HR/Recruit,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,2328.0,"2,328",hours,P6_ACC:HR
acc_hr,Hours,Total,period,actual,,202506,6,2025-09-13,1247.0,"1,247",hours,P6_ACC:HR
acc_hr,Hours,Total,period,budget,,202506,6,2025-09-13,1351.0,"1,351",hours,P6_ACC:HR
acc_hr,Hours,Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,8122.0,"8,122",hours,P6_ACC:HR
acc_hr,Hours,Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,8830.0,"8,830",hours,P6_ACC:HR
acc_hr,Indirect Costs,AC Wages,period,actual,,202506,6,2025-09-13,33256.0,"£33,256",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC Wages,period,budget,,202506,6,2025-09-13,29484.0,"£29,484",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC Wages,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,190744.0,"£190,744",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC Wages,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,182678.0,"£182,678",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC O/T,period,actual,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,AC O/T,period,budget,,202506,6,2025-09-13,50.0,£50,currency,P6_ACC:HR
acc_hr,Indirect Costs,AC O/T,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,273.0,£273,currency,P6_ACC:HR
acc_hr,Indirect Costs,AC O/T,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,874.0,£874,currency,P6_ACC:HR
acc_hr,Indirect Costs,AC ER's NI + Pen,period,actual,,202506,6,2025-09-13,4831.0,"£4,831",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC ER's NI + Pen,period,budget,,202506,6,2025-09-13,4254.0,"£4,254",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC ER's NI + Pen,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,28053.0,"£28,053",currency,P6_ACC:HR
acc_hr,Indirect Costs,AC ER's NI + Pen,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,22284.0,"£22,284",currency,P6_ACC:HR
acc_hr,Indirect Costs,Staff Recruitment/Training,period,actual,,202506,6,2025-09-13,1887.0,"£1,887",currency,P6_ACC:HR
acc_hr,Indirect Costs,Staff Recruitment/Training,period,budget,,202506,6,2025-09-13,1281.0,"£1,281",currency,P6_ACC:HR
acc_hr,Indirect Costs,Staff Recruitment/Training,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,15569.0,"£15,569",currency,P6_ACC:HR
acc_hr,Indirect Costs,Staff Recruitment/Training,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,10952.0,"£10,952",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Postage, Printing & Stationary",period,actual,,202506,6,2025-09-13,810.0,£810,currency,P6_ACC:HR
acc_hr,Indirect Costs,"Postage, Printing & Stationary",period,budget,,202506,6,2025-09-13,1230.0,"£1,230",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Postage, Printing & Stationary",cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,6303.0,"£6,303",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Postage, Printing & Stationary",cur_vs_last_ytd,last_year,,202506,6,2025-09-13,7375.0,"£7,375",currency,P6_ACC:HR
acc_hr,Indirect Costs,Motor & Travel,period,actual,,202506,6,2025-09-13,6729.0,"£6,729",currency,P6_ACC:HR
acc_hr,Indirect Costs,Motor & Travel,period,budget,,202506,6,2025-09-13,5622.0,"£5,622",currency,P6_ACC:HR
acc_hr,Indirect Costs,Motor & Travel,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,22314.0,"£22,314",currency,P6_ACC:HR
acc_hr,Indirect Costs,Motor & Travel,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,22185.0,"£22,185",currency,P6_ACC:HR
acc_hr,Indirect Costs,Canteen & Entertaining,period,actual,,202506,6,2025-09-13,5402.0,"£5,402",currency,P6_ACC:HR
acc_hr,Indirect Costs,Canteen & Entertaining,period,budget,,202506,6,2025-09-13,5414.0,"£5,414",currency,P6_ACC:HR
acc_hr,Indirect Costs,Canteen & Entertaining,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,26518.0,"£26,518",currency,P6_ACC:HR
acc_hr,Indirect Costs,Canteen & Entertaining,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,29737.0,"£29,737",currency,P6_ACC:HR
acc_hr,Indirect Costs,Adverting,period,actual,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Adverting,period,budget,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Adverting,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Adverting,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,32.0,£32,currency,P6_ACC:HR
acc_hr,Indirect Costs,"Subs, Donations & Sundries",period,actual,,202506,6,2025-09-13,1116.0,"£1,116",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Subs, Donations & Sundries",period,budget,,202506,6,2025-09-13,1036.0,"£1,036",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Subs, Donations & Sundries",cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,5863.0,"£5,863",currency,P6_ACC:HR
acc_hr,Indirect Costs,"Subs, Donations & Sundries",cur_vs_last_ytd,last_year,,202506,6,2025-09-13,5617.0,"£5,617",currency,P6_ACC:HR
acc_hr,Indirect Costs,Audit Fees,period,actual,,202506,6,2025-09-13,1622.0,"£1,622",currency,P6_ACC:HR
acc_hr,Indirect Costs,Audit Fees,period,budget,,202506,6,2025-09-13,1183.0,"£1,183",currency,P6_ACC:HR
acc_hr,Indirect Costs,Audit Fees,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,7755.0,"£7,755",currency,P6_ACC:HR
acc_hr,Indirect Costs,Audit Fees,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,6759.0,"£6,759",currency,P6_ACC:HR
acc_hr,Indirect Costs,Legal & Professional,period,actual,,202506,6,2025-09-13,4158.0,"£4,158",currency,P6_ACC:HR
acc_hr,Indirect Costs,Legal & Professional,period,budget,,202506,6,2025-09-13,3468.0,"£3,468",currency,P6_ACC:HR
acc_hr,Indirect Costs,Legal & Professional,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,14994.0,"£14,994",currency,P6_ACC:HR
acc_hr,Indirect Costs,Legal & Professional,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,17618.0,"£17,618",currency,P6_ACC:HR
acc_hr,Indirect Costs,Bad Debts,period,actual,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Bad Debts,period,budget,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Bad Debts,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Bad Debts,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,-3.0,-£3,currency,P6_ACC:HR
acc_hr,Indirect Costs,Bank Charges/Currency Exch,period,actual,,202506,6,2025-09-13,1317.0,"£1,317",currency,P6_ACC:HR
acc_hr,Indirect Costs,Bank Charges/Currency Exch,period,budget,,202506,6,2025-09-13,1000.0,"£1,000",currency,P6_ACC:HR
acc_hr,Indirect Costs,Bank Charges/Currency Exch,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,8493.0,"£8,493",currency,P6_ACC:HR
acc_hr,Indirect Costs,Bank Charges/Currency Exch,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,2257.0,"£2,257",currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Motor Vehicles,period,actual,,202506,6,2025-09-13,530.0,£530,currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Motor Vehicles,period,budget,,202506,6,2025-09-13,990.0,£990,currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Motor Vehicles,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,3178.0,"£3,178",currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Motor Vehicles,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,5938.0,"£5,938",currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Fixture & Fittings,period,actual,,202506,6,2025-09-13,600.0,£600,currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Fixture & Fittings,period,budget,,202506,6,2025-09-13,525.0,£525,currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Fixture & Fittings,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,3600.0,"£3,600",currency,P6_ACC:HR
acc_hr,Indirect Costs,Depn - Fixture & Fittings,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,3080.0,"£3,080",currency,P6_ACC:HR
acc_hr,Indirect Costs,Disposals of Fixed Assets,period,actual,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Disposals of Fixed Assets,period,budget,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Disposals of Fixed Assets,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Disposals of Fixed Assets,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,0.0,£0,currency,P6_ACC:HR
acc_hr,Indirect Costs,Management Charges - Net,period,actual,,202506,6,2025-09-13,4339.0,"£4,339",currency,P6_ACC:HR
acc_hr,Indirect Costs,Management Charges - Net,period,budget,,202506,6,2025-09-13,4340.0,"£4,340",currency,P6_ACC:HR
acc_hr,Indirect Costs,Management Charges - Net,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,26037.0,"£26,037",currency,P6_ACC:HR
acc_hr,Indirect Costs,Management Charges - Net,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,26038.0,"£26,038",currency,P6_ACC:HR
acc_hr,Indirect Costs,Total,period,actual,,202506,6,2025-09-13,66597.0,"£66,597",currency,P6_ACC:HR
acc_hr,Indirect Costs,Total,period,budget,,202506,6,2025-09-13,59876.0,"£59,876",currency,P6_ACC:HR
acc_hr,Indirect Costs,Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,359694.0,"£359,694",currency,P6_ACC:HR
acc_hr,Indirect Costs,Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,343422.0,"£343,422",currency,P6_ACC:HR
acc_hr,Net Profit/(Loss),Total,period,actual,,202506,6,2025-09-13,-66597.0,"-£66,597",currency,P6_ACC:HR
acc_hr,Net Profit/(Loss),Total,period,budget,,202506,6,2025-09-13,-59876.0,"-£59,876",currency,P6_ACC:HR
acc_hr,Net Profit/(Loss),Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,-359694.0,"-£359,694",currency,P6_ACC:HR
acc_hr,Net Profit/(Loss),Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,-343422.0,"-£343,422",currency,P6_ACC:HR
acc_hr,Man KPI's,Mins per Inv,period,actual,,202506,6,2025-09-13,25.71,25.71,number,P6_ACC:HR
acc_hr,Man KPI's,Mins per Inv,period,budget,,202506,6,2025-09-13,25.2,25.20,number,P6_ACC:HR
acc_hr,Man KPI's,Mins per Inv,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,25.71,25.71,number,P6_ACC:HR
acc_hr,Man KPI's,Mins per Inv,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,27.47,27.47,number,P6_ACC:HR
acc_hr,Man KPI's,Cost per Pal (Arrival),period,actual,,202506,6,2025-09-13,3.4,£3.40,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Pal (Arrival),period,budget,,202506,6,2025-09-13,3.11,£3.11,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Pal (Arrival),cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,2.78,£2.78,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Pal (Arrival),cur_vs_last_ytd,last_year,,202506,6,2025-09-13,2.63,£2.63,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Total),period,actual,,202506,6,2025-09-13,53.41,£53.41,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Total),period,budget,,202506,6,2025-09-13,44.32,£44.32,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Total),cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,44.29,£44.29,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Total),cur_vs_last_ytd,last_year,,202506,6,2025-09-13,38.89,£38.89,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Wages),period,actual,,202506,6,2025-09-13,30.54,£30.54,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Wages),period,budget,,202506,6,2025-09-13,25.01,£25.01,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Wages),cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,26.97,£26.97,currency,P6_ACC:HR
acc_hr,Man KPI's,Cost per Hr (Wages),cur_vs_last_ytd,last_year,,202506,6,2025-09-13,23.31,£23.31,currency,P6_ACC:HR
con,Load - No,CH - Container - Dover,period,actual,,202506,6,2025-09-13,7.0,7,count,P6_CON
con,Load - No,CH - Container - Dover,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,CH - Container - Dover,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,18.0,18,count,P6_CON
con,Load - No,CH - Container - Dover,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,2.0,2,count,P6_CON
con,Load - No,CH - Container - Felixstowe,period,actual,,202506,6,2025-09-13,2.0,2,count,P6_CON
con,Load - No,CH - Container - Felixstowe,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,CH - Container - Felixstowe,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,29.0,29,count,P6_CON
con,Load - No,CH - Container - Felixstowe,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,6.0,6,count,P6_CON
con,Load - No,CH - Container - Gateway,period,actual,,202506,6,2025-09-13,99.0,99,count,P6_CON
con,Load - No,CH - Container - Gateway,period,budget,,202506,6,2025-09-13,52.0,52,count,P6_CON
con,Load - No,CH - Container - Gateway,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,637.0,637,count,P6_CON
con,Load - No,CH - Container - Gateway,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,421.0,421,count,P6_CON
con,Load - No,CH - Container - Southampton,period,actual,,202506,6,2025-09-13,15.0,15,count,P6_CON
con,Load - No,CH - Container - Southampton,period,budget,,202506,6,2025-09-13,3.0,3,count,P6_CON
con,Load - No,CH - Container - Southampton,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,110.0,110,count,P6_CON
con,Load - No,CH - Container - Southampton,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,10.0,10,count,P6_CON
con,Load - No,CH - Container - Tilbury,period,actual,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,CH - Container - Tilbury,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,CH - Container - Tilbury,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,37.0,37,count,P6_CON
con,Load - No,CH - Container - Tilbury,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,6.0,6,count,P6_CON
con,Load - No,CH - DP World,period,actual,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,CH - DP World,period,budget,,202506,6,2025-09-13,1.0,1,count,P6_CON
con,Load - No,CH - DP World,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,4.0,4,count,P6_CON
con,Load - No,CH - DP World,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,28.0,28,count,P6_CON
con,Load - No,CH - Other,period,actual,,202506,6,2025-09-13,2.0,2,count,P6_CON
con,Load - No,CH - Other,period,budget,,202506,6,2025-09-13,25.0,25,count,P6_CON
con,Load - No,CH - Other,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,8.0,8,count,P6_CON
con,Load - No,CH - Other,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Load - No,Total,period,actual,,202506,6,2025-09-13,125.0,125,count,P6_CON
con,Load - No,Total,period,budget,,202506,6,2025-09-13,81.0,81,count,P6_CON
con,Load - No,Total,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,844.0,844,count,P6_CON
con,Load - No,Total,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,474.0,474,count,P6_CON
con,Vol - Pals,CH - Container - Dover,period,actual,,202506,6,2025-09-13,140.0,140,count,P6_CON
con,Vol - Pals,CH - Container - Dover,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Vol - Pals,CH - Container - Dover,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,360.0,360,count,P6_CON
con,Vol - Pals,CH - Container - Dover,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,40.0,40,count,P6_CON
con,Vol - Pals,CH - Container - Felixstowe,period,actual,,202506,6,2025-09-13,40.0,40,count,P6_CON
con,Vol - Pals,CH - Container - Felixstowe,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Vol - Pals,CH - Container - Felixstowe,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,580.0,580,count,P6_CON
con,Vol - Pals,CH - Container - Felixstowe,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,120.0,120,count,P6_CON
con,Vol - Pals,CH - Container - Gateway,period,actual,,202506,6,2025-09-13,1980.0,"1,980",count,P6_CON
con,Vol - Pals,CH - Container - Gateway,period,budget,,202506,6,2025-09-13,1040.0,"1,040",count,P6_CON
con,Vol - Pals,CH - Container - Gateway,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,12740.0,"12,740",count,P6_CON
con,Vol - Pals,CH - Container - Gateway,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,8420.0,"8,420",count,P6_CON
con,Vol - Pals,CH - Container - Southampton,period,actual,,202506,6,2025-09-13,300.0,300,count,P6_CON
con,Vol - Pals,CH - Container - Southampton,period,budget,,202506,6,2025-09-13,60.0,60,count,P6_CON
con,Vol - Pals,CH - Container - Southampton,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,2200.0,"2,200",count,P6_CON
con,Vol - Pals,CH - Container - Southampton,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,200.0,200,count,P6_CON
con,Vol - Pals,CH - Container - Tilbury,period,actual,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Vol - Pals,CH - Container - Tilbury,period,budget,,202506,6,2025-09-13,0.0,0,count,P6_CON
con,Vol - Pals,CH - Container - Tilbury,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,740.0,740,count,P6_CON
con,Vol - Pals,CH - Container - Tilbury,cur_vs_last_ytd,last_year,,202506,6,2025-09-13,120.0,120,count,P6_CON
con,Vol - Pals,CH - DP World/Other,period,actual,,202506,6,2025-09-13,0.0,0,number,P6_CON
con,Vol - Pals,CH - DP World/Other,period,budget,,202506,6,2025-09-13,520.0,520,number,P6_CON
con,Vol - Pals,CH - DP World/Other,cur_vs_last_ytd,cur_year,,202506,6,2025-09-13,100.0,100,number,P6_CON
